시도,시군구,생년,RFID구분,축종,품종,마릿수
"충청남도","천안시","2016","외장형","개","라이카",2
"충청남도","천안시","2016","내장형","개","로디지안 리즈백 ",1
"충청남도","천안시","2016","외장형","개","마리노이즈",1
"충청남도","천안시","2016","내장형","개","마리노이즈",1
"충청남도","천안시","2016","외장형","개","말라뮤트",1
"충청남도","천안시","2016","외장형","개","말티즈",164
"충청남도","천안시","2016","인식표","개","말티즈",113
"충청남도","천안시","2016","내장형","개","말티즈",295
"충청남도","천안시","2016","외장형","개","맨체스터테리어",1
"충청남도","천안시","2016","내장형","개","미니어쳐 불 테리어",1
"충청남도","천안시","2016","내장형","개","미니어쳐 슈나우저",4
"충청남도","천안시","2016","외장형","개","미니어쳐 푸들",3
"충청남도","천안시","2016","인식표","개","미니어쳐 푸들",4
"충청남도","천안시","2016","내장형","개","미니어쳐 푸들",6
"충청남도","천안시","2016","외장형","개","미니어쳐 핀셔",6
"충청남도","천안시","2016","인식표","개","미니어쳐 핀셔",1
"충청남도","천안시","2016","내장형","개","미니어쳐 핀셔",11
"충청남도","천안시","2016","외장형","개","미디엄 푸들",4
"충청남도","천안시","2016","외장형","개","믹스견",109
"충청남도","천안시","2016","인식표","개","믹스견",77
"충청남도","천안시","2016","내장형","개","믹스견",227
"충청남도","천안시","2016","내장형","개","버니즈 마운틴 독",2
"충청남도","천안시","2016","외장형","개","베들링턴 테리어",2
"충청남도","천안시","2016","인식표","개","베들링턴 테리어",1
"충청남도","천안시","2016","내장형","개","베들링턴 테리어",4
"충청남도","천안시","2016","내장형","개","벨기에 쉽독",1
"충청남도","천안시","2016","외장형","개","보더 콜리",2
"충청남도","천안시","2016","인식표","개","보더 콜리",4
"충청남도","천안시","2016","내장형","개","보더 콜리",6
"충청남도","천안시","2016","외장형","개","보스턴 테리어",5
"충청남도","천안시","2016","인식표","개","보스턴 테리어",1
"충청남도","천안시","2016","내장형","개","보스턴 테리어",16
"충청남도","천안시","2016","내장형","개","불독",2
"충청남도","천안시","2016","외장형","개","비글",2
"충청남도","천안시","2016","인식표","개","비글",3
"충청남도","천안시","2016","내장형","개","비글",5
"충청남도","천안시","2016","외장형","개","비숑 프리제",33
"충청남도","천안시","2016","인식표","개","비숑 프리제",19
"충청남도","천안시","2016","내장형","개","비숑 프리제",109
"충청남도","천안시","2016","외장형","개","빠삐용",3
"충청남도","천안시","2016","인식표","개","빠삐용",3
"충청남도","천안시","2016","내장형","개","빠삐용",7
"충청남도","천안시","2016","인식표","개","사모예드",4
"충청남도","천안시","2016","내장형","개","사모예드",6
"충청남도","천안시","2016","인식표","개","삽살개",3
"충청남도","천안시","2016","내장형","개","삽살개",1
"충청남도","천안시","2016","외장형","개","샤페이",2
"충청남도","천안시","2016","내장형","개","샤페이",1
"충청남도","천안시","2016","외장형","개","셔틀랜드 쉽독",3
"충청남도","천안시","2016","인식표","개","셔틀랜드 쉽독",1
"충청남도","천안시","2020","외장형","개","도베르만",2
"충청남도","천안시","2020","내장형","개","도베르만",4
"충청남도","천안시","2020","외장형","개","라브라도 리트리버",11
"충청남도","천안시","2020","인식표","개","라브라도 리트리버",8
"충청남도","천안시","2020","내장형","개","라브라도 리트리버",27
"충청남도","천안시","2020","외장형","개","라이카",12
"충청남도","천안시","2020","내장형","개","라이카",1
"충청남도","천안시","2020","내장형","개","로트와일러",1
"충청남도","천안시","2020","외장형","개","마리노이즈",1
"충청남도","천안시","2020","인식표","개","마리노이즈",1
"충청남도","천안시","2020","내장형","개","마리노이즈",1
"충청남도","천안시","2020","내장형","개","말라뮤트",2
"충청남도","천안시","2020","외장형","개","말티즈",122
"충청남도","천안시","2020","인식표","개","말티즈",35
"충청남도","천안시","2020","내장형","개","말티즈",197
"충청남도","천안시","2020","외장형","개","미니어쳐 푸들",6
"충청남도","천안시","2020","인식표","개","미니어쳐 푸들",5
"충청남도","천안시","2020","내장형","개","미니어쳐 푸들",2
"충청남도","천안시","2020","외장형","개","미니어쳐 핀셔",1
"충청남도","천안시","2020","내장형","개","미니어쳐 핀셔",1
"충청남도","천안시","2020","외장형","개","미디엄 푸들",5
"충청남도","천안시","2020","내장형","개","미디엄 푸들",1
"충청남도","천안시","2020","외장형","개","믹스견",196
"충청남도","천안시","2020","인식표","개","믹스견",57
"충청남도","천안시","2020","내장형","개","믹스견",390
"충청남도","천안시","2020","외장형","개","버니즈 마운틴 독",1
"충청남도","천안시","2020","외장형","개","베들링턴 테리어",3
"충청남도","천안시","2020","인식표","개","베들링턴 테리어",2
"충청남도","천안시","2020","내장형","개","베들링턴 테리어",7
"충청남도","천안시","2020","내장형","개","벨기에 쉽독",1
"충청남도","천안시","2020","내장형","개","벨지안 셰퍼드 독",1
"충청남도","천안시","2020","외장형","개","보더 콜리",13
"충청남도","천안시","2020","인식표","개","보더 콜리",1
"충청남도","천안시","2020","내장형","개","보더 콜리",24
"충청남도","천안시","2020","외장형","개","보르조이",3
"충청남도","천안시","2020","외장형","개","보스턴 테리어",2
"충청남도","천안시","2020","인식표","개","보스턴 테리어",1
"충청남도","천안시","2020","내장형","개","보스턴 테리어",3
"충청남도","천안시","2020","내장형","개","브리타니 스파니엘",1
"충청남도","천안시","2020","외장형","개","비숑 프리제",101
"충청남도","천안시","2020","인식표","개","비숑 프리제",45
"충청남도","천안시","2020","내장형","개","비숑 프리제",222
"충청남도","천안시","2020","내장형","개","빠삐용",1
"충청남도","천안시","2020","외장형","개","사모예드",3
"충청남도","천안시","2020","인식표","개","사모예드",1
"충청남도","천안시","2020","내장형","개","사모예드",4
"충청남도","천안시","2020","내장형","개","삽살개",2
"충청남도","천안시","2020","인식표","개","샤페이",1
"충청남도","천안시","2020","내장형","개","샤페이",1
"충청남도","천안시","2020","외장형","개","셔틀랜드 쉽독",4
"충청남도","천안시","2020","내장형","개","셔틀랜드 쉽독",6
"충청남도","천안시","2014","외장형","개","시츄",32
"충청남도","천안시","2014","인식표","개","시츄",16
"충청남도","천안시","2014","내장형","개","시츄",43
"충청남도","천안시","2014","내장형","개","실키테리어",2
"충청남도","천안시","2014","외장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2014","내장형","개","아메리칸 코카 스파니엘",4
"충청남도","천안시","2014","내장형","개","아메리칸 핏불 테리어",1
"충청남도","천안시","2014","외장형","개","아메리칸불리",1
"충청남도","천안시","2014","내장형","개","아메리칸불리",1
"충청남도","천안시","2014","내장형","개","아키다",1
"충청남도","천안시","2014","내장형","개","올드 잉글리쉬 불독",2
"충청남도","천안시","2014","내장형","개","올드 잉글리쉬 쉽독",2
"충청남도","천안시","2014","외장형","개","요크셔 테리어",21
"충청남도","천안시","2014","인식표","개","요크셔 테리어",14
"충청남도","천안시","2014","내장형","개","요크셔 테리어",41
"충청남도","천안시","2014","외장형","개","웰시 코기 펨브로크",9
"충청남도","천안시","2014","인식표","개","웰시 코기 펨브로크",2
"충청남도","천안시","2014","내장형","개","웰시 코기 펨브로크",16
"충청남도","천안시","2014","외장형","개","이탈리안 그레이 하운드",1
"충청남도","천안시","2014","내장형","개","이탈리안 그레이 하운드",2
"충청남도","천안시","2014","내장형","개","잉글리쉬 코카 스파니엘",1
"충청남도","천안시","2014","인식표","개","잉글리쉬 포인터",1
"충청남도","천안시","2014","외장형","개","재패니즈 스피츠",5
"충청남도","천안시","2014","인식표","개","재패니즈 스피츠",2
"충청남도","천안시","2014","내장형","개","재패니즈 스피츠",2
"충청남도","천안시","2014","외장형","개","잭 러셀 테리어",1
"충청남도","천안시","2014","내장형","개","잭 러셀 테리어",2
"충청남도","천안시","2014","외장형","개","진도견",23
"충청남도","천안시","2014","인식표","개","진도견",14
"충청남도","천안시","2014","내장형","개","진도견",15
"충청남도","천안시","2014","외장형","개","차우차우",2
"충청남도","천안시","2014","내장형","개","차우차우",3
"충청남도","천안시","2014","외장형","개","치와와",41
